# COMMAND> Cartddg_Pucci2018revN_th8.txt 3 4 100
# Total data entries loaded: 342
# Total Experimental Positives 253 and Negatives 89 using 0 threshold.
# Experimental Positives ratio EP/(EN+EP)= 0.740
# Total Predicted Positives 169 and Negatives 173 using 0 threshold.
# Predicted Positives ratio PP/(PN+PP)= 0.494
# Predicted data goes from -8.000001 to 11.780001 (range 19.780002) --> 100 samples taken in 0.19780002 steps.
#
#     thrP  REC|TPR PREC|PPV      FPR       SP      MCC      ACC      ERR      F05       F1       F2    dist2
     1.494 0.407115 0.962617 0.044944 0.955056 0.342723 0.549708 0.450292 0.907489 0.572222 0.460232 0.353533
     1.692 0.371542 0.969072 0.033708 0.966292 0.328843 0.526316 0.473684 0.879875 0.537143 0.423805 0.396096
     1.890 0.355731 0.978261 0.022472 0.977528 0.329742 0.517544 0.482456 0.869565 0.521739 0.407609 0.415587
     2.088 0.324111 0.976190 0.022472 0.977528 0.307463 0.494152 0.505848 0.835314 0.486647 0.374088 0.457331
     2.286 0.296443 0.974026 0.022472 0.977528 0.287800 0.473684 0.526316 0.802139 0.454545 0.344353 0.495498
     2.483 0.252964 0.969697 0.022472 0.977528 0.256263 0.441520 0.558480 0.742747 0.401254 0.296846 0.558567
     2.681 0.245059 0.968750 0.022472 0.977528 0.250405 0.435673 0.564327 0.730845 0.391167 0.288104 0.570440
     2.879 0.233202 0.967213 0.022472 0.977528 0.241525 0.426901 0.573099 0.712274 0.375796 0.274930 0.588485
     3.077 0.213439 0.964286 0.022472 0.977528 0.226431 0.412281 0.587719 0.679245 0.349515 0.252809 0.619184
     3.275 0.189723 0.960000 0.022472 0.977528 0.207706 0.394737 0.605263 0.635762 0.316832 0.225989 0.657053
     3.472 0.177866 0.957447 0.022472 0.977528 0.198029 0.385965 0.614035 0.612245 0.300000 0.212465 0.676410
     3.670 0.166008 0.954545 0.022472 0.977528 0.188097 0.377193 0.622807 0.587413 0.282828 0.198864 0.696048
     3.868 0.154150 0.951220 0.022472 0.977528 0.177867 0.368421 0.631579 0.561151 0.265306 0.185185 0.715967
     4.066 0.146245 0.973684 0.011236 0.988764 0.188491 0.365497 0.634503 0.548148 0.254296 0.176190 0.729024
     4.264 0.142292 0.972973 0.011236 0.988764 0.185124 0.362573 0.637427 0.538653 0.248276 0.171592 0.735788
     4.461 0.130435 0.970588 0.011236 0.988764 0.174788 0.353801 0.646199 0.508997 0.229965 0.157744 0.756270
     4.659 0.118577 0.967742 0.011236 0.988764 0.164044 0.345029 0.654971 0.477454 0.211268 0.143816 0.777033
     4.857 0.106719 0.964286 0.011236 0.988764 0.152806 0.336257 0.663743 0.443836 0.192171 0.129808 0.798077
     5.055 0.102767 0.962963 0.011236 0.988764 0.148931 0.333333 0.666667 0.432133 0.185714 0.125120 0.805154
     5.253 0.090909 0.958333 0.011236 0.988764 0.136851 0.324561 0.675439 0.395415 0.166065 0.111004 0.826573
     5.450 0.086957 0.956522 0.011236 0.988764 0.132651 0.321637 0.678363 0.382609 0.159420 0.106280 0.833775
     5.648 0.075099 0.950000 0.011236 0.988764 0.119415 0.312865 0.687135 0.342342 0.139194 0.092054 0.855568
     5.846 0.075099 0.950000 0.011236 0.988764 0.119415 0.312865 0.687135 0.342342 0.139194 0.092054 0.855568
     6.044 0.059289 0.937500 0.011236 0.988764 0.099840 0.301170 0.698830 0.283912 0.111524 0.072957 0.885064
     6.242 0.059289 0.937500 0.011236 0.988764 0.099840 0.301170 0.698830 0.283912 0.111524 0.072957 0.885064
     6.439 0.059289 0.937500 0.011236 0.988764 0.099840 0.301170 0.698830 0.283912 0.111524 0.072957 0.885064
     6.637 0.059289 0.937500 0.011236 0.988764 0.099840 0.301170 0.698830 0.283912 0.111524 0.072957 0.885064
     6.835 0.059289 0.937500 0.011236 0.988764 0.099840 0.301170 0.698830 0.283912 0.111524 0.072957 0.885064
     7.033 0.051383 0.928571 0.011236 0.988764 0.088902 0.295322 0.704678 0.252427 0.097378 0.063353 0.900000
     7.231 0.047431 0.923077 0.011236 0.988764 0.083049 0.292398 0.707602 0.236066 0.090226 0.058537 0.907514
     7.428 0.043478 0.916667 0.011236 0.988764 0.076884 0.289474 0.710526 0.219269 0.083019 0.053711 0.915060
     7.626 0.039526 0.909091 0.011236 0.988764 0.070352 0.286550 0.713450 0.202020 0.075758 0.048876 0.922637
     7.824 0.039526 0.909091 0.011236 0.988764 0.070352 0.286550 0.713450 0.202020 0.075758 0.048876 0.922637
     8.022 0.035573 0.900000 0.011236 0.988764 0.063381 0.283626 0.716374 0.184300 0.068441 0.044031 0.930245
     8.220 0.027668 0.875000 0.011236 0.988764 0.047701 0.277778 0.722222 0.147368 0.053640 0.034314 0.945556
     8.417 0.023715 0.857143 0.011236 0.988764 0.038670 0.274854 0.725146 0.128114 0.046154 0.029441 0.953258
     8.615 0.023715 0.857143 0.011236 0.988764 0.038670 0.274854 0.725146 0.128114 0.046154 0.029441 0.953258
     8.813 0.023715 0.857143 0.011236 0.988764 0.038670 0.274854 0.725146 0.128114 0.046154 0.029441 0.953258
     9.011 0.015810 1.000000 0.000000 1.000000 0.064522 0.271930 0.728070 0.089219 0.031128 0.019685 0.968629
     9.209 0.015810 1.000000 0.000000 1.000000 0.064522 0.271930 0.728070 0.089219 0.031128 0.019685 0.968629
     9.406 0.011858 1.000000 0.000000 1.000000 0.055795 0.269006 0.730994 0.067925 0.023438 0.014778 0.976425
     9.604 0.011858 1.000000 0.000000 1.000000 0.055795 0.269006 0.730994 0.067925 0.023438 0.014778 0.976425
     9.802 0.011858 1.000000 0.000000 1.000000 0.055795 0.269006 0.730994 0.067925 0.023438 0.014778 0.976425
    10.000 0.007905 1.000000 0.000000 1.000000 0.045489 0.266082 0.733918 0.045977 0.015686 0.009862 0.984252
    10.198 0.007905 1.000000 0.000000 1.000000 0.045489 0.266082 0.733918 0.045977 0.015686 0.009862 0.984252
    10.395 0.007905 1.000000 0.000000 1.000000 0.045489 0.266082 0.733918 0.045977 0.015686 0.009862 0.984252
    10.593 0.007905 1.000000 0.000000 1.000000 0.045489 0.266082 0.733918 0.045977 0.015686 0.009862 0.984252
    10.791 0.007905 1.000000 0.000000 1.000000 0.045489 0.266082 0.733918 0.045977 0.015686 0.009862 0.984252
    10.989 0.003953 1.000000 0.000000 1.000000 0.032119 0.263158 0.736842 0.023346 0.007874 0.004936 0.992110
    11.187 0.003953 1.000000 0.000000 1.000000 0.032119 0.263158 0.736842 0.023346 0.007874 0.004936 0.992110
    11.384 0.003953 1.000000 0.000000 1.000000 0.032119 0.263158 0.736842 0.023346 0.007874 0.004936 0.992110
    11.582 0.003953 1.000000 0.000000 1.000000 0.032119 0.263158 0.736842 0.023346 0.007874 0.004936 0.992110
# AUC_ROC= 0.740    AUC_PRC= 0.890    Best_ROC thr= -0.286  TPR= 0.632   FPR= 0.258    BestMCC= 0.376   thr= 0.505   TPR= 0.510   FPR= 0.090  
#   AUC_R   AUC_P   THROC    Sen     Spe     BMCC    TH     Sen     Spe
#   0.740   0.890  -0.286   0.632   0.742   0.376   0.505   0.510   0.910
