# COMMAND> Cartddg_Pucci2018dirN_th8.txt 3 4 100
# Total data entries loaded: 352
# Total Experimental Positives 88 and Negatives 264 using 0 threshold.
# Experimental Positives ratio EP/(EN+EP)= 0.250
# Total Predicted Positives 72 and Negatives 280 using 0 threshold.
# Predicted Positives ratio PP/(PN+PP)= 0.205
# Predicted data goes from -8.000001 to 6.010001 (range 14.010002) --> 100 samples taken in 0.14010002 steps.
#
#     thrP  REC|TPR PREC|PPV      FPR       SP      MCC      ACC      ERR      F05       F1       F2    dist2
    -1.275 0.761364 0.549180 0.208333 0.791667 0.503209 0.784091 0.215909 0.697917 0.638095 0.706751 0.100350
    -1.135 0.738636 0.580357 0.178030 0.821970 0.521178 0.801136 0.198864 0.727612 0.650000 0.700431 0.100006
    -0.995 0.738636 0.613208 0.155303 0.844697 0.550604 0.818182 0.181818 0.761719 0.670103 0.709607 0.092430
    -0.855 0.738636 0.637255 0.140152 0.859848 0.571250 0.829545 0.170455 0.786290 0.684211 0.715859 0.087953
    -0.715 0.727273 0.646465 0.132576 0.867424 0.572745 0.832386 0.167614 0.793388 0.684492 0.709534 0.091956
    -0.575 0.715909 0.677419 0.113636 0.886364 0.591487 0.843750 0.156250 0.821739 0.696133 0.707865 0.093621
    -0.435 0.659091 0.674419 0.106061 0.893939 0.557317 0.835227 0.164773 0.805556 0.666667 0.662100 0.127468
    -0.294 0.636364 0.682927 0.098485 0.901515 0.550984 0.835227 0.164773 0.807692 0.658824 0.645161 0.141931
    -0.154 0.636364 0.708861 0.087121 0.912879 0.570049 0.843750 0.156250 0.831683 0.670659 0.649652 0.139822
    -0.014 0.590909 0.693333 0.087121 0.912879 0.532746 0.832386 0.167614 0.804124 0.638037 0.608899 0.174945
     0.126 0.556818 0.720588 0.071970 0.928030 0.531785 0.835227 0.164773 0.816667 0.628205 0.583333 0.201590
     0.266 0.522727 0.741935 0.060606 0.939394 0.525296 0.835227 0.164773 0.821429 0.613333 0.555556 0.231462
