# COMMAND> KORPM_Pucci2018N.txt 10 11 100
# Total data entries loaded: 684
# Total Experimental Positives 342 and Negatives 342 using 0 threshold.
# Experimental Positives ratio EP/(EN+EP)= 0.500
# Total Predicted Positives 336 and Negatives 348 using 0 threshold.
# Predicted Positives ratio PP/(PN+PP)= 0.491
# Predicted data goes from -3.64587 to 3.459776 (range 7.105646) --> 100 samples taken in 0.07105646 steps.
#
#     thrP  REC|TPR PREC|PPV      FPR       SP      MCC      ACC      ERR      F05       F1       F2    dist2
    -0.235 0.862573 0.737500 0.307018 0.692982 0.563721 0.777778 0.222222 0.911432 0.795148 0.834276 0.113146
    -0.164 0.845029 0.754569 0.274854 0.725146 0.574317 0.785088 0.214912 0.925293 0.797241 0.825243 0.099561
    -0.093 0.809942 0.769444 0.242690 0.757310 0.568039 0.783626 0.216374 0.932660 0.789174 0.801505 0.095021
    -0.022 0.780702 0.782991 0.216374 0.783626 0.564330 0.782164 0.217836 0.939039 0.781845 0.781159 0.094910
     0.049 0.739766 0.795597 0.190058 0.809942 0.551066 0.774854 0.225146 0.940520 0.766667 0.750297 0.103844
     0.120 0.698830 0.802013 0.172515 0.827485 0.530726 0.763158 0.236842 0.934811 0.746875 0.717287 0.120464
     0.191 0.657895 0.812274 0.152047 0.847953 0.515239 0.752924 0.247076 0.931034 0.726979 0.683891 0.140154
     0.262 0.622807 0.822394 0.134503 0.865497 0.503352 0.744152 0.255848 0.927431 0.708819 0.654579 0.160366
     0.333 0.584795 0.829876 0.119883 0.880117 0.486616 0.732456 0.267544 0.918836 0.686106 0.621504 0.186767
     0.404 0.564327 0.839130 0.108187 0.891813 0.482762 0.728070 0.271930 0.917591 0.674825 0.603880 0.201515
     0.475 0.508772 0.852941 0.087719 0.912281 0.460179 0.710526 0.289474 0.901554 0.637363 0.553435 0.249000
     0.546 0.479532 0.891304 0.058480 0.941520 0.474754 0.710526 0.289474 0.912801 0.623574 0.528351 0.274307
     0.618 0.456140 0.896552 0.052632 0.947368 0.463254 0.701754 0.298246 0.901734 0.604651 0.505837 0.298553
     0.689 0.426901 0.912500 0.040936 0.959064 0.455878 0.692982 0.307018 0.892057 0.581673 0.477749 0.330119
     0.760 0.391813 0.937063 0.026316 0.973684 0.449411 0.682749 0.317251 0.879650 0.552577 0.443415 0.370584
     0.831 0.362573 0.961240 0.014620 0.985380 0.444739 0.673977 0.326023 0.867133 0.526539 0.414162 0.406527
     0.902 0.342105 0.959016 0.014620 0.985380 0.427730 0.663743 0.336257 0.845783 0.504310 0.392617 0.433039
     0.973 0.312865 0.955357 0.014620 0.985380 0.402989 0.649123 0.350877 0.812658 0.471366 0.361486 0.472368
     1.044 0.286550 0.960784 0.011696 0.988304 0.385804 0.637427 0.362573 0.784000 0.441441 0.333333 0.509148
     1.115 0.269006 0.968421 0.008772 0.991228 0.376245 0.630117 0.369883 0.764543 0.421053 0.314422 0.534429
     1.186 0.239766 0.964706 0.008772 0.991228 0.350110 0.615497 0.384503 0.721408 0.384075 0.282175 0.578033
     1.257 0.216374 0.961039 0.008772 0.991228 0.328412 0.603801 0.396199 0.683077 0.353222 0.256055 0.614146
     1.328 0.190058 0.955882 0.008772 0.991228 0.302933 0.590643 0.409357 0.635179 0.317073 0.226323 0.656082
     1.399 0.175439 0.952381 0.008772 0.991228 0.288177 0.583333 0.416667 0.606061 0.296296 0.209644 0.679978
     1.470 0.166667 0.950000 0.008772 0.991228 0.279078 0.578947 0.421053 0.587629 0.283582 0.199580 0.694521
     1.541 0.143275 0.942308 0.008772 0.991228 0.253745 0.567251 0.432749 0.534545 0.248731 0.172535 0.734055
     1.612 0.137427 0.959184 0.005848 0.994152 0.255110 0.565789 0.434211 0.524164 0.240409 0.165843 0.744067
     1.683 0.114035 1.000000 0.000000 1.000000 0.245897 0.557018 0.442982 0.469880 0.204724 0.138593 0.784934
     1.754 0.108187 1.000000 0.000000 1.000000 0.239138 0.554094 0.445906 0.453061 0.195251 0.131673 0.795330
     1.825 0.093567 1.000000 0.000000 1.000000 0.221540 0.546784 0.453216 0.408511 0.171123 0.114286 0.821620
     1.897 0.087719 1.000000 0.000000 1.000000 0.214176 0.543860 0.456140 0.389610 0.161290 0.107296 0.832256
     1.968 0.081871 1.000000 0.000000 1.000000 0.206598 0.540936 0.459064 0.370044 0.151351 0.100287 0.842960
     2.039 0.061404 1.000000 0.000000 1.000000 0.177972 0.530702 0.469298 0.295775 0.115702 0.075594 0.880963
     2.110 0.055556 1.000000 0.000000 1.000000 0.169031 0.527778 0.472222 0.272727 0.105263 0.068493 0.891975
     2.181 0.049708 1.000000 0.000000 1.000000 0.159647 0.524854 0.475146 0.248780 0.094708 0.061372 0.903056
     2.252 0.046784 1.000000 0.000000 1.000000 0.154765 0.523392 0.476608 0.236453 0.089385 0.057803 0.908621
     2.323 0.043860 1.000000 0.000000 1.000000 0.149738 0.521930 0.478070 0.223881 0.084034 0.054230 0.914204
     2.394 0.043860 1.000000 0.000000 1.000000 0.149738 0.521930 0.478070 0.223881 0.084034 0.054230 0.914204
     2.465 0.029240 1.000000 0.000000 1.000000 0.121806 0.514620 0.485380 0.157068 0.056818 0.036284 0.942375
     2.536 0.029240 1.000000 0.000000 1.000000 0.121806 0.514620 0.485380 0.157068 0.056818 0.036284 0.942375
     2.607 0.029240 1.000000 0.000000 1.000000 0.121806 0.514620 0.485380 0.157068 0.056818 0.036284 0.942375
     2.678 0.026316 1.000000 0.000000 1.000000 0.115470 0.513158 0.486842 0.142857 0.051282 0.032680 0.948061
     2.749 0.017544 1.000000 0.000000 1.000000 0.094072 0.508772 0.491228 0.098361 0.034483 0.021834 0.965220
     2.820 0.014620 1.000000 0.000000 1.000000 0.085812 0.507310 0.492690 0.082873 0.028818 0.018208 0.970974
     2.891 0.014620 1.000000 0.000000 1.000000 0.085812 0.507310 0.492690 0.082873 0.028818 0.018208 0.970974
     2.962 0.011696 1.000000 0.000000 1.000000 0.076696 0.505848 0.494152 0.067039 0.023121 0.014577 0.976745
     3.033 0.011696 1.000000 0.000000 1.000000 0.076696 0.505848 0.494152 0.067039 0.023121 0.014577 0.976745
     3.104 0.011696 1.000000 0.000000 1.000000 0.076696 0.505848 0.494152 0.067039 0.023121 0.014577 0.976745
     3.176 0.008772 1.000000 0.000000 1.000000 0.066372 0.504386 0.495614 0.050847 0.017391 0.010941 0.982533
     3.247 0.005848 1.000000 0.000000 1.000000 0.054153 0.502924 0.497076 0.034286 0.011628 0.007299 0.988338
     3.318 0.002924 1.000000 0.000000 1.000000 0.038264 0.501462 0.498538 0.017341 0.005831 0.003652 0.994161
     3.389 0.002924 1.000000 0.000000 1.000000 0.038264 0.501462 0.498538 0.017341 0.005831 0.003652 0.994161
# AUC_ROC= 0.860    AUC_PRC= 0.857    Best_ROC thr= -0.022  TPR= 0.781   FPR= 0.216    BestMCC= 0.574   thr= -0.164  TPR= 0.845   FPR= 0.275  
#   AUC_R   AUC_P   THROC    Sen     Spe     BMCC    TH     Sen     Spe
#   0.860   0.857  -0.022   0.781   0.784   0.574  -0.164   0.845   0.725
